VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost
8004,SAZERAC CO INC             ,5191,Fireball Cinnamon Whiskey,7.929999828338623,9.989999771118164,375,43352,343781.3643450201,43057.0,430139.4239010609,167542.28616142273,16928.96990942955,50293.61984348297
3960,DIAGEO NORTH AMERICA INC   ,3878,Smirnoff 80 Proof,7.960000038146973,10.989999771118164,750,43015,342399.3962047185,43690.0,499703.1001924123,175166.16654777527,34397.94028675556,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,3352,Ciroc Coconut Vodka,18.790000915527344,24.989999771118164,750,18095,340005.04890045145,18976.0,474449.2418105314,91916.83917236328,14945.69002521038,257032.06952285767
12546,JIM BEAM BRANDS COMPANY    ,3253,Gilbeys London Dry,9.079999923706055,12.489999771118164,1750,37423,339800.84012947115,37497.0,463220.0306890099,154889.60713005066,68894.60020768642,123880.96989059448
3664,WILLIAM GRANT & SONS INC   ,1921,Glenfiddich Special Rsv 12,52.709999084472656,67.98999786376953,1750,6436,339241.56288299593,5463.0,379168.36253692565,230498.0129547119,10040.870131731033,30234.420093536377
3960,DIAGEO NORTH AMERICA INC   ,4264,Capt Morgan Spiced Rum Trav,11.529999732971191,16.989999771118164,750,29352,338428.5612058211,28860.0,447487.3973201741,211607.6669025421,22722.45025420189,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,2752,Johnnie Walker Black Label,26.309999465942383,38.9900016784668,750,12778,336189.18027053605,13083.0,490792.18448150525,271655.9021034241,10306.040145635605,257032.06952285767
12546,JIM BEAM BRANDS COMPANY    ,3997,Hornitos Plata Tequila,14.050000190734863,19.989999771118164,750,23835,334881.75257034105,23007.0,474637.9269480885,233740.72743034363,18117.010223925114,123880.96989059448
3664,WILLIAM GRANT & SONS INC   ,3234,Hendrick's Gin,45.91999816894531,62.9900016784668,1750,7290,334756.79502136196,7465.0,467921.3546565239,294818.10332870483,13719.890206694603,30234.420093536377
8004,SAZERAC CO INC             ,1767,Buffalo Trace Bourbon,19.3700008392334,24.989999771118164,750,17274,334597.38245246996,16336.0,412468.63768188324,203881.08814811707,12865.980173051357,50293.61984348297
3664,WILLIAM GRANT & SONS INC   ,5337,Drambuie,20.600000381469727,27.989999771118164,750,16167,333040.19905700797,14262.0,394423.37798995886,219275.1681957245,11234.040167450905,30234.420093536377
7239,REMY COINTREAU USA INC     ,4437,Mount Gay Eclipse,23.479999542236328,30.989999771118164,1750,14171,332735.08379516803,13562.0,461672.38765846175,235529.35623931885,24922.550243854523,16978.669976234436
1392,CONSTELLATION BRANDS INC   ,11213,Meiomi Pnt Nr,12.65999984741211,19.989999771118164,750,26190,331565.39790893596,25652.0,503067.4773056021,150294.918258667,2871.6600026339293,79528.99032592773
8004,SAZERAC CO INC             ,5299,Southern Comfort,15.260000228881836,21.989999771118164,1750,21713,331340.3799284345,19895.0,412339.04762779135,130310.42856788635,36554.34011423588,50293.61984348297
7239,REMY COINTREAU USA INC     ,782,Remy Martin 1738 Accord Ryl,35.150001525878906,54.9900016784668,750,9415,330937.2469985971,9148.0,444072.526434631,151788.57510757446,7204.400058209896,16978.669976234436
3960,DIAGEO NORTH AMERICA INC   ,2889,Buchanans Deluxe 12Yr Scotch,23.06999969482422,31.989999771118164,750,14260,328978.1988391111,13468.0,432258.3232537837,78540.69137573242,10606.020033240318,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,3549,Ketel One Vodka,17.81999969482422,26.989999771118164,750,18322,326498.0385357663,16532.0,407030.67798805126,212090.7180480957,13020.040176868439,257032.06952285767
17035,PERNOD RICARD USA          ,857,Kahlua,16.170000076293945,21.989999771118164,1000,20165,326068.0454237369,19674.0,462932.25736213586,199801.35806274414,20657.69959139824,123780.22020339966
3960,DIAGEO NORTH AMERICA INC   ,8506,Myers Original Dark Rum,21.420000076293945,29.989999771118164,1750,15187,325305.54301170167,14633.0,449036.6756333915,198940.70413398743,26889.580219864845,257032.06952285767
4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,11.609999656677246,21.989999771118164,750,27814,322920.5423322307,27729.0,508256.95087738056,143395.56158638,3105.3200045078993,144929.24016594887
4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,5.800000190734863,8.989999771118164,750,54960,318767.9990934378,56157.0,605967.3797211824,121728.32758140564,6301.710014119744,144929.24016594887
3252,E & J GALLO WINERY         ,2164,New Amsterdam Gin,12.140000343322754,16.989999771118164,1750,26071,316501.93764549546,24495.0,431674.04729217454,208640.76729393005,45007.590514183044,61966.90998840332
2000,SOUTHERN WINE & SPIRITS NE ,27854,F Coppola Black Label Claret,10.199999809265137,14.989999771118164,750,30869,314863.80065002444,30768.0,443192.1171735757,129556.4181509018,3445.720003426075,19016.589984714985
8112,MOET HENNESSY USA INC      ,3682,Belvedere Vodka,16.65999984741211,22.989999771118164,750,18848,314007.67960555956,17869.0,413944.30789474415,199630.15803527832,14073.020166635513,48347.26006126404
9552,M S WALKER INC             ,7878,Allens Coffee Brandy,9.989999771118164,15.989999771118164,1750,31200,311687.9988204977,31160.0,471064.39855346613,117338.9782371521,57256.31991863251,55551.819732666016
2561,EDRINGTON AMERICAS         ,1634,The Famous Grouse,20.729999542236328,29.989999771118164,1750,15031,311592.6287075821,14614.0,444949.8606197348,224519.45066261292,26854.42031145096,9654.499965667725
12546,JIM BEAM BRANDS COMPANY    ,3444,Hornitos Plata Tequila,29.1299991607666,39.9900016784668,1750,10636,309826.6775991842,10362.0,375689.39366149815,242129.65113830566,19042.860328793526,123880.96989059448
17035,PERNOD RICARD USA          ,2426,The Glenlivet 15Yr FrenchOak,41.59000015258789,51.9900016784668,750,7445,309637.5460600288,7445.0,413475.5591520685,252067.74759674072,5866.500097453594,123780.22020339966
1392,CONSTELLATION BRANDS INC   ,32915,Kim Crawford Svgn Bl Marlbro,9.989999771118164,14.989999771118164,750,30842,308111.5791905237,30869.0,472099.30910133314,126472.19812774658,3459.250009343028,79528.99032592773
4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,5.96999979019165,9.989999771118164,1500,51294,306225.1796377788,50797.0,491916.0886977007,117789.59759807587,11409.349993109703,144929.24016594887
3960,DIAGEO NORTH AMERICA INC   ,3840,Smirnoff Raspberry Vodka,14.390000343322754,22.989999771118164,1750,21076,303283.6342723493,21167.0,438524.3272177113,224450.24753379822,38894.10048353672,257032.06952285767
9552,M S WALKER INC             ,3769,Jenkins Vodka,7.019999980926514,9.489999771118164,1750,42549,298693.97769405047,42105.0,394134.4459687797,134715.906747818,77358.39032268524,55551.819732666016
8673,STE MICHELLE WINE ESTATES  ,8815,Ch Ste Michelle Chard Colmbi,6.070000171661377,8.989999771118164,750,48853,296537.7079973597,48587.0,431702.3485910031,97686.76771259308,5449.720012933016,15919.699905395508
3960,DIAGEO NORTH AMERICA INC   ,3879,Smirnoff 80 Proof Traveler,7.909999847412109,12.989999771118164,750,37344,295391.03966751427,36604.0,427609.9593093859,187268.25638961792,28815.44028121233,257032.06952285767
12546,JIM BEAM BRANDS COMPANY    ,1375,Jim Beam,11.5,14.489999771118164,750,25183,289604.5,26121.0,402621.2874944297,203013.3569984436,20569.550255715847,123880.96989059448
8892,TRINCHERO FAMILY ESTATES   ,41034,Menage a Trois Red,5.260000228881836,8.989999771118164,750,54738,287921.8792707422,54744.0,509372.4777845383,132593.94682312012,6135.290008202195,11595.970090389252
1128,BROWN-FORMAN CORP          ,1545,Gentleman Jack,19.420000076293945,29.989999771118164,750,14785,287124.6963343816,14501.0,423808.9879608141,253424.57802200317,11423.390177726746,68601.68014144897
480,BACARDI USA INC            ,2665,Dewars White Label,15.380000114440918,19.989999771118164,750,18574,285668.11667255225,19088.0,400461.11764747516,215262.60767936707,15034.060194313526,89286.26965904236
1128,BROWN-FORMAN CORP          ,1770,Jack Daniels Tennessee Fire,26.420000076293945,38.9900016784668,1750,10746,283909.32322463865,10128.0,389506.7320809925,233847.25019836426,18613.130274295807,68601.68014144897
4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,4.480000019073486,6.949999809265137,750,63188,283082.23821168975,62368.0,502198.4565374371,109537.95705890656,6997.390008613467,144929.24016594887
1392,CONSTELLATION BRANDS INC   ,35472,R M Woodbridge Pnt Grigio,5.880000114440918,8.989999771118164,1500,47207,277577.1582016746,46764.0,469543.356628646,127217.46717262268,10500.999985665083,79528.99032592773
8004,SAZERAC CO INC             ,5105,Dr McGillicuddy's Mentholmnt,14.8100004196167,25.989999771118164,1750,18007,266683.6714818914,17355.0,390990.4476654045,199774.48799705505,31890.830365896225,50293.61984348297
8004,SAZERAC CO INC             ,5153,Fireball Cinn Whisky Trav,10.4399995803833,15.989999771118164,750,25499,266209.557922628,25465.0,381031.34758712666,176397.6073360443,20051.86024057865,50293.61984348297
3960,DIAGEO NORTH AMERICA INC   ,4368,Capt Morgan Private Stock,23.90999984741211,32.9900016784668,1750,11035,263846.855628203,11114.0,379652.8735670462,234036.59148406982,20425.750307440758,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,3488,Tanqueray,15.619999885559082,23.989999771118164,750,16740,261478.80270534646,16745.0,387588.54798736493,216983.08787345886,13188.29018497467,257032.06952285767
3960,DIAGEO NORTH AMERICA INC   ,8111,Smirnoff 80 Proof,0.7699999809265137,0.9900000095367432,50,337660,259998.1999840352,334939.0,331589.6093475056,21424.59020638466,17579.289891090244,257032.06952285767
6213,MHW LTD                    ,5921,RumChata Liqueur,14.8100004196167,21.989999771118164,750,17419,257975.39128726555,17317.0,363394.827387084,188150.9779624939,13638.270186841488,9621.58002614975
1392,CONSTELLATION BRANDS INC   ,40096,Black Box Cab Svgn,10.520000457763672,16.989999771118164,3000,24452,257235.03894416607,24253.0,443383.46730560204,199192.9475955963,10913.849903821945,79528.99032592773
17035,PERNOD RICARD USA          ,2756,Jameson Caskmates,22.889999389648438,29.989999771118164,750,11220,256825.79628723089,10632.0,316023.6784611504,194946.49850082397,8376.850129783154,123780.22020339966
9165,ULTRA BEVERAGE COMPANY LLP ,15094,Butter Chard,9.079999923706055,14.989999771118164,750,28274,256727.9190128322,25366.0,368418.65867103566,107099.34837055206,2840.410003647208,68054.7001876831
8112,MOET HENNESSY USA INC      ,8612,Grand Marnier,45.790000915527344,67.98999786376953,1750,5583,255645.56516662549,5516.0,351316.840103454,244095.85971832275,10139.190172433853,48347.26006126404
9815,WINE GROUP INC             ,6349,Glen Ellen Chard RSV,4.630000114440918,6.989999771118164,1500,55151,255349.13012157273,54842.0,383345.5736450188,101103.35668945312,12318.419987052679,27100.410036087036
12546,JIM BEAM BRANDS COMPANY    ,3351,Pinnacle Whipped Vodka,13.270000457763672,16.989999771118164,1750,19227,255142.29257919165,18722.0,314369.7779987325,174230.34762763977,34401.58050060272,123880.96989059448
3664,WILLIAM GRANT & SONS INC   ,8021,Glenfiddich Special Rsv 12,31.489999771118164,39.9900016784668,750,8081,254470.692348252,6976.0,305773.2491989128,207326.89790725708,5497.840098977089,30234.420093536377
9165,ULTRA BEVERAGE COMPANY LLP ,3788,Patron Silver Tequila,19.989999771118164,27.989999771118164,375,12664,253153.3617092145,12119.0,332234.8084307086,198765.8283481598,4756.569944083691,68054.7001876831
11567,CAMPARI AMERICA            ,8107,Wild Turkey 101,26.709999084472656,36.9900016784668,1750,9472,252997.11754760798,9109.0,323428.9215084832,210310.83993148804,16742.88025021553,20964.810007333755
8112,MOET HENNESSY USA INC      ,2692,Glenmorangie 10 Yr Scotch,26.309999465942383,41.9900016784668,750,9588,252260.2799311033,9337.0,334079.64142516995,208416.15970993042,7356.720119655132,48347.26006126404
1128,BROWN-FORMAN CORP          ,1237,Jack Daniels Single Barrel,33.83000183105469,44.9900016784668,750,7418,250950.9374887089,6658.0,303998.42749191215,179485.90656280518,5246.550078809261,68601.68014144897
480,BACARDI USA INC            ,3851,Grey Goose Vodka,12.020000457763672,15.989999771118164,375,20841,250508.82167343053,20370.0,303207.29943290603,131327.4280872345,8002.789896428585,89286.26965904236
3664,WILLIAM GRANT & SONS INC   ,8480,Clan MacGregor,11.1899995803833,14.989999771118164,1750,22379,250421.0089522192,21500.0,329241.99892509397,131700.9980545044,39505.410304903984,30234.420093536377
17035,PERNOD RICARD USA          ,2645,Chivas Regal,21.889999389648438,31.989999771118164,750,11427,250137.026940917,10418.0,325119.8185379021,188947.7686214447,8208.39011991024,123780.22020339966
3089,SIDNEY FRANK IMPORTING CO  ,812,Jagermeister Liqueur,17.030000686645508,22.989999771118164,1000,14663,249710.89152679156,14479.0,313344.2082824695,150325.83841705322,15202.949675321579,8549.550047636032
1392,CONSTELLATION BRANDS INC   ,40097,Black Box Chard,10.59000015258789,16.989999771118164,3000,23567,249574.5312518321,23511.0,426705.8877899163,183298.40776634216,10579.949921965599,79528.99032592773
9552,M S WALKER INC             ,40425,Mionetto Prosecco Brut,6.420000076293945,13.989999771118164,750,38456,246887.52042800904,37020.0,451247.84037803614,112547.08798408508,4149.300001397729,55551.819732666016
12546,JIM BEAM BRANDS COMPANY    ,3696,Gilbeys Vodka,7.599999904632568,10.489999771118164,1750,32485,246885.9977513327,32157.0,341285.926272582,141623.06694602966,59081.19053483009,123880.96989059448
8112,MOET HENNESSY USA INC      ,821,Grand Marnier,27.989999771118164,38.9900016784668,1000,8781,245780.19340293965,8616.0,331221.8501161186,188002.23818588257,9046.799764871597,48347.26006126404
12546,JIM BEAM BRANDS COMPANY    ,2788,Laphroaig 10 Yr Single Malt,31.239999771118164,44.9900016784668,750,7861,245577.64220893945,7748.0,346877.52958480705,221250.89824295044,6104.980099797249,123880.96989059448
1128,BROWN-FORMAN CORP          ,171,Gentleman Jack,36.7599983215332,49.9900016784668,1750,6664,244968.63879012974,6590.0,338434.1089869682,236839.0477142334,12113.660199165344,68601.68014144897
480,BACARDI USA INC            ,3436,Bombay Dry Gin,18.790000915527344,26.989999771118164,1750,12950,243330.49809417682,12094.0,312799.058408889,182038.83839416504,22225.65030825138,89286.26965904236
4425,MARTIGNETTI COMPANIES,39335,Phillips Seven Deadly Znfdl,8.75,14.989999771118164,750,27503,240651.25,25987.0,362244.0878728476,128359.85803508759,2906.5300026983023,144929.24016594887
12546,JIM BEAM BRANDS COMPANY    ,4678,Courvoisier VS Cognac,16.780000686645508,24.989999771118164,750,14303,240004.34127052035,14254.0,329579.45853645256,163977.28838157654,11227.390135765076,123880.96989059448
4425,MARTIGNETTI COMPANIES,32826,Rombauer Carneros Chard,22.40999984741211,34.9900016784668,750,10641,238464.8142193614,10274.0,348353.42668655375,127288.02535247803,1147.8800004273653,144929.24016594887
3960,DIAGEO NORTH AMERICA INC   ,2748,Johnnie Walker Blue Label,240.58999633789062,319.989990234375,1750,991,238424.6937231441,964.0,307040.3508789061,225202.96313476562,1772.1200299263,257032.06952285767
1128,BROWN-FORMAN CORP          ,8526,Chambord Royale de France,20.43000030517578,27.989999771118164,750,11634,237682.6207510385,12449.0,355263.50827766315,221828.38822364807,9806.760158658028,68601.68014144897
8112,MOET HENNESSY USA INC      ,115,Belvedere Vodka,21.3700008392334,27.989999771118164,1000,11119,237613.0309708414,10255.0,287037.4487578578,136171.34888648987,10767.749762058258,48347.26006126404
3960,DIAGEO NORTH AMERICA INC   ,4734,Capt Morgan Cannon Blast,11.899999618530273,16.989999771118164,750,19847,236179.30084991307,18637.0,280600.62833091686,138683.9978942871,14677.03017616272,257032.06952285767
1392,CONSTELLATION BRANDS INC   ,8498,R M Woodbridge Svgn Bl Cal,5.840000152587891,8.989999771118164,1500,40293,235311.12175643857,39910.0,402153.89678642177,124011.32726097107,8958.209983289242,79528.99032592773
3960,DIAGEO NORTH AMERICA INC   ,4429,Capt Morgan Silver Spicd Rum,17.309999465942383,22.989999771118164,1750,13569,234879.39065902145,13116.0,301339.83806701587,174606.03826141357,24103.190356850624,257032.06952285767
10000,MAJESTIC FINE WINES        ,24327,La Crema Pnt Nr Sonoma Cst,13.100000381469727,19.989999771118164,750,17856,233913.599697877,15704.0,323546.9576333611,125859.49861526489,1753.999999627471,17587.590042114258
3664,WILLIAM GRANT & SONS INC   ,4218,Sailor Jerry Spiced Navy Rum,12.3100004196167,16.989999771118164,750,18993,233803.83130191884,16583.0,286511.16808319045,165062.8178215027,13062.31019359827,30234.420093536377
3664,WILLIAM GRANT & SONS INC   ,2398,Tullamore Dew,16.399999618530273,20.989999771118164,750,14238,233503.20114784178,13347.0,300055.5281694787,174270.01823806763,10514.580154776573,30234.420093536377
10754,PERFECTA WINES             ,2531,WhistlePig 10 Yr Old Rye,46.369998931884766,63.9900016784668,750,5011,232360.0701199341,4102.0,288456.9732644647,204948.86377716064,3233.6000624895096,28720.519941329956
1128,BROWN-FORMAN CORP          ,5299,Southern Comfort,15.260000228881836,21.989999771118164,1750,15196,231890.9597171017,15234.0,349220.6578140259,136423.79864501953,27990.82017469406,68601.68014144897
